leiden_1.2,Anterior Paraxial Mesoderm,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsolateral Mesoderm,Eye Primordium,Foregut Primordium,Goblet Cells,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Notochord,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Ventral Blood Island,Ventral Mesoderm
0,0.0,0.0,0.0,0.0,0.0962463907603465,0.0,0.0,0.192492781520693,0.0,76.99711260827719,0.8662175168431183,2.213666987487969,4.619826756496631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.014436958614052,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,1.40485312899106,0.0,0.0,20.689655172413794,0.0,3.8314176245210727,40.86845466155811,30.65134099616858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.554278416347382,0.0,0.0,0.0
10,69.91869918699187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,28.04878048780488,0.6097560975609756,0.0,0.40650406504065045,0.0,0.20325203252032523
11,20.086393088552914,0.0,0.0,1.7278617710583155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43844492440605,0.0,0.0,0.0,0.0,0.0,1.7278617710583155,1.9438444924406046,0.4319654427645789,0.0,12.095032397408207,2.591792656587473,39.956803455723545
12,0.234192037470726,0.0,0.0,36.0655737704918,1.873536299765808,0.0,0.0,1.639344262295082,0.0,0.702576112412178,30.44496487119438,3.278688524590164,0.936768149882904,0.0,2.107728337236534,0.0,0.0,0.0,0.0,0.0,1.639344262295082,8.19672131147541,0.468384074941452,9.133489461358314,0.702576112412178,0.468384074941452,2.107728337236534
13,0.0,18.632075471698112,0.0,0.0,0.0,0.0,5.660377358490567,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,39.62264150943396,11.556603773584905,22.641509433962266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,58.91891891891892,0.8108108108108109,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,9.45945945945946,3.5135135135135136,26.756756756756754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,7.142857142857142,0.0,7.142857142857142,7.142857142857142,64.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17.704918032786885,0.0,0.0,9.180327868852459,0.9836065573770493,0.0,0.0,0.0,0.0,0.9836065573770493,1.3114754098360655,0.32786885245901637,0.32786885245901637,0.0,14.754098360655737,0.0,0.0,0.0,0.0,0.0,3.606557377049181,14.426229508196723,0.9836065573770493,1.9672131147540985,2.2950819672131146,1.639344262295082,29.508196721311474
17,0.0,0.3401360544217687,0.6802721088435374,0.0,0.0,1.7006802721088436,0.6802721088435374,0.0,45.91836734693878,0.0,0.0,0.0,0.3401360544217687,0.6802721088435374,0.3401360544217687,30.272108843537417,0.0,9.863945578231291,2.7210884353741496,6.462585034013606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
