leiden_0.3,Anterior Paraxial Mesoderm,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsolateral Mesoderm,Eye Primordium,Foregut Primordium,Goblet Cells,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Notochord,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Ventral Blood Island,Ventral Mesoderm
0,0.0,0.0,0.0,0.0,19.291180024164316,0.0,0.0,9.10189287152638,0.0,4.470398711236408,28.07088199758357,34.2327829238824,0.12082158679017317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671768022553363,0.0,0.0,0.04027386226339106
1,0.0,19.327354260089685,0.40358744394618834,0.0,0.0,0.0,6.098654708520179,0.0,0.0,0.0,0.0,0.0,0.0,0.4484304932735426,0.0,0.0,0.0,58.02690582959641,5.515695067264574,10.179372197309416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,33.312921004286586,0.0,0.0,16.1053276178812,0.0,0.0,0.0,0.0,0.0,0.0612369871402327,0.0612369871402327,0.0,0.0612369871402327,0.0,11.32884262094305,0.0,0.0,0.0,0.0,0.0,1.1635027556644213,30.86344151867728,0.4286589099816289,0.0,0.9185548071034906,0.612369871402327,5.082669932639314
3,1.6755521706016754,0.0,0.0,0.30464584920030463,0.0,0.15232292460015232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.026656511805026,0.0,0.0,0.0,0.0,0.0,22.46763137852247,0.2284843869002285,3.884234577303884,0.0,15.536938309215536,6.092916984006093,44.630616907844626
4,0.0,0.0,0.0,0.09199632014719411,0.09199632014719411,0.0,0.0,0.18399264029438822,0.0,74.33302667893284,0.8279668813247469,2.391904323827047,4.599816007359705,0.0,0.6439742410303588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.351425942962281,0.0,0.09199632014719411,2.391904323827047
5,0.0,0.0,0.0,0.0,0.0,39.27038626609442,0.0,0.0,46.24463519313305,0.0,0.0,0.0,0.1072961373390558,0.1072961373390558,0.0,14.27038626609442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,2.737226277372263,0.9124087591240875,0.0,0.5474452554744526,0.0,0.7299270072992701,0.0,0.0,0.9124087591240875,0.36496350364963503,0.0,0.0,0.5474452554744526,0.0,0.0,0.0,0.0,87.04379562043796,5.109489051094891,0.0,0.18248175182481752,0.0,0.7299270072992701,0.0,0.0,0.18248175182481752
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.618421052631579,0.0,0.9868421052631579,0.0,0.0,0.0,91.11842105263158,0.3289473684210526,0.0,0.0,0.0,0.3289473684210526,0.0,3.618421052631579,0.0,0.0,0.0
9,0.0,1.550387596899225,61.627906976744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,29.457364341085274,0.0,0.0,0.0,2.3255813953488373,4.651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
