leiden_0.2,Anterior Paraxial Mesoderm,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsolateral Mesoderm,Eye Primordium,Foregut Primordium,Goblet Cells,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Notochord,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Ventral Blood Island,Ventral Mesoderm
1,566,0,0,263,1,1,0,1,0,7,7,3,0,0,250,0,3,1,0,0,314,508,58,5,219,90,669
2,0,0,0,2,477,0,0,225,0,113,704,849,7,0,0,0,0,0,1,0,0,1,0,126,0,0,1
3,0,431,8,0,0,0,135,0,0,0,0,0,0,10,0,0,0,1294,124,225,0,0,0,0,0,0,0
4,0,0,0,2,1,0,1,2,0,801,9,24,48,0,7,0,0,0,0,2,0,0,0,153,0,1,27
5,0,0,1,0,1,367,0,0,429,1,0,0,1,1,1,133,1,0,0,0,0,0,0,1,0,0,0
6,0,15,6,0,3,0,4,0,2,4,0,0,0,3,0,0,0,0,475,28,0,0,0,2,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0
9,0,4,158,1,0,0,0,0,0,0,0,0,3,76,0,0,0,6,12,0,0,0,0,0,0,0,0
