group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Ventral Mesoderm 1,epcam,13.919906,3.301921,4.795340436753773e-44,1.0463912367040409e-39,1.0,0.8033707865168539
Ventral Mesoderm 1,nectin2,13.621864,4.2394924,2.968910117307471e-42,3.2392293834883164e-38,1.0,0.5870786516853933
Ventral Mesoderm 1,phldb3,13.0577135,5.858258,5.7426614841087716e-39,3.132765406118438e-35,0.9390243902439024,0.16292134831460675
Ventral Mesoderm 1,psd3,12.748544,4.6064067,3.1762296757552246e-37,9.901215393522107e-34,0.9390243902439024,0.35674157303370785
Ventral Mesoderm 1,tbc1d14,12.704031,4.661738,5.6160720107100404e-37,1.3362832806423685e-33,0.9390243902439024,0.28370786516853935
Ventral Mesoderm 1,tjp3,12.680807,6.028954,7.554998440582305e-37,1.4987056451995135e-33,0.9146341463414634,0.13764044943820225
Ventral Mesoderm 1,plec,12.284547,3.502535,1.0965766851718049e-34,1.840646142087227e-31,0.9512195121951219,0.6123595505617978
Ventral Mesoderm 1,palm2,12.234228,3.423272,2.04035092564597e-34,3.1801783963229084e-31,0.9512195121951219,0.5084269662921348
Ventral Mesoderm 1,slc22a23,12.209069,4.0075493,2.7805332209247405e-34,4.044934360919918e-31,0.9390243902439024,0.3707865168539326
Ventral Mesoderm 1,ocln,12.145203,3.810393,6.083165137906265e-34,8.186625494436468e-31,0.9512195121951219,0.4438202247191011
Ventral Mesoderm 1,LOC100495222,12.141332,4.804992,6.377921882838549e-34,8.186625494436468e-31,0.926829268292683,0.32303370786516855
Ventral Mesoderm 1,rabgap1l,11.998117,5.0612087,3.6347110060594955e-33,3.965651443161213e-30,0.9024390243902439,0.32303370786516855
Ventral Mesoderm 1,epas1,11.778457,4.8685093,5.040767632292983e-32,4.230561173240968e-29,0.9390243902439024,0.5056179775280899
Ventral Mesoderm 1,tjp2,11.759103,4.1414824,6.340422306413476e-32,5.124235375861055e-29,0.9146341463414634,0.28651685393258425
Ventral Mesoderm 1,golim4,11.645885,2.9352188,2.4080611126457845e-31,1.811941432380816e-28,0.9512195121951219,0.6629213483146067
Ventral Mesoderm 1,cdh1,11.594115,4.7030787,4.414010992588057e-31,3.107036576427871e-28,0.8658536585365854,0.17696629213483145
Ventral Mesoderm 1,pard6b,11.440256,5.321209,2.631066219136416e-30,1.6773572332835474e-27,0.8414634146341463,0.0702247191011236
Ventral Mesoderm 1,rarg,11.361876,2.2128074,6.473976072343996e-30,3.7175955756478504e-27,0.9878048780487805,0.8174157303370787
Ventral Mesoderm 1,itpr3,11.309137,3.93954,1.182462382784391e-29,6.61602862942005e-27,0.926829268292683,0.6573033707865169
Ventral Mesoderm 1,rreb1,11.265593,1.7500983,1.9404261773630366e-29,1.0585509904059705e-26,0.9878048780487805,0.9831460674157303
Ventral Mesoderm 1,crtc3,11.23366,3.0052602,2.786922327869537e-29,1.4832544418644187e-26,0.9512195121951219,0.5870786516853933
Ventral Mesoderm 1,atp1b2,11.139795,5.09646,8.030352065688816e-29,3.982507100577174e-26,0.8292682926829268,0.11235955056179775
Ventral Mesoderm 1,marchf8,11.064801,4.849267,1.8587451560843995e-28,8.817321315416888e-26,0.8658536585365854,0.19382022471910113
Ventral Mesoderm 1,lmo7,11.042061,4.340109,2.3947618299407913e-28,1.111831870024213e-25,0.9024390243902439,0.45224719101123595
Ventral Mesoderm 1,usp43,11.027546,3.37694,2.8143992101099704e-28,1.279437607579368e-25,0.8902439024390244,0.2640449438202247
Ventral Mesoderm 1,myo5c,11.007709,5.386671,3.50811775067161e-28,1.5622579068858204e-25,0.8170731707317073,0.13202247191011235
Ventral Mesoderm 1,hpgd,10.932231,5.4411583,8.083644757777015e-28,3.5278642451890442e-25,0.8048780487804879,0.10955056179775281
Ventral Mesoderm 1,celsr1,10.9288435,2.303037,8.391066999341296e-28,3.5902249606397332e-25,1.0,0.8820224719101124
Ventral Mesoderm 1,krt70,10.81853,4.9671774,2.812530626981133e-27,1.119315533150646e-24,0.8414634146341463,0.2808988764044944
Ventral Mesoderm 1,trpm4,10.817562,4.4794517,2.8423776923911915e-27,1.119315533150646e-24,0.8292682926829268,0.199438202247191
Ventral Mesoderm 1,ncoa2,10.807885,4.288783,3.158674382815889e-27,1.2092181352179915e-24,0.8292682926829268,0.15730337078651685
Ventral Mesoderm 1,cxadr,10.735311,2.9038687,6.94851912933159e-27,2.61420061933008e-24,0.8902439024390244,0.38764044943820225
Ventral Mesoderm 1,plekha4,10.667574,2.7447271,1.443467587055068e-26,5.249651036188106e-24,0.9146341463414634,0.5421348314606742
Ventral Mesoderm 1,prss27,10.655961,5.7515454,1.6354592521319152e-26,5.850386285372217e-24,0.7804878048780488,0.06460674157303371
Ventral Mesoderm 1,rassf7,10.504038,4.9788914,8.27626976508098e-26,2.7784074237512623e-23,0.7804878048780488,0.08146067415730338
Ventral Mesoderm 1,gadd45a,10.369532,2.708878,3.4119277116781386e-25,1.0790097767612849e-22,0.8902439024390244,0.5056179775280899
Ventral Mesoderm 1,b4galt1l,10.355017,5.490461,3.9711744566566825e-25,1.237928540267221e-22,0.7682926829268293,0.09550561797752809
Ventral Mesoderm 1,grhl3,10.308569,4.9816585,6.445413727775522e-25,1.9198432349645524e-22,0.8292682926829268,0.3089887640449438
Ventral Mesoderm 1,LOC101734097,10.307601,5.6149163,6.510627349222166e-25,1.9198432349645524e-22,0.7682926829268293,0.12921348314606743
Ventral Mesoderm 1,chmp5,10.297924,2.8867738,7.199810337551069e-25,2.0947608183426916e-22,0.9024390243902439,0.4241573033707865
Ventral Mesoderm 1,st14,10.276152,2.7886627,9.025986689377172e-25,2.591527046696043e-22,0.8780487804878049,0.4550561797752809
Ventral Mesoderm 1,LOC100494753,10.273732,5.1373763,9.25529520985142e-25,2.622854503560621e-22,0.7804878048780488,0.14606741573033707
Ventral Mesoderm 1,kifc3,10.261153,5.4639115,1.0544032220356603e-24,2.9497606035948905e-22,0.7560975609756098,0.0898876404494382
Ventral Mesoderm 1,dnmbp,10.226316,4.268531,1.511594447787329e-24,4.1230628056459132e-22,0.7804878048780488,0.14325842696629212
Ventral Mesoderm 1,arhgap45,10.193416,3.286356,2.1217481147169644e-24,5.715884643362825e-22,0.8292682926829268,0.32865168539325845
Ventral Mesoderm 1,gfod1,10.151806,5.736116,3.252860689418346e-24,8.656179646804602e-22,0.7560975609756098,0.11235955056179775
Ventral Mesoderm 1,LOC100489839,10.092778,4.269791,5.946208951984721e-24,1.5632798257982964e-21,0.7804878048780488,0.14887640449438203
Ventral Mesoderm 1,spint1,10.056007,3.0160787,8.643301738931838e-24,2.2188880852380193e-21,0.8658536585365854,0.2696629213483146
Ventral Mesoderm 1,LOC100488554,10.051168,4.9195123,9.078414029829002e-24,2.3034892156383565e-21,0.7560975609756098,0.08146067415730338
Ventral Mesoderm 1,krt8.1,9.985851,2.9601543,1.7578566841009127e-23,4.309909067838879e-21,0.9146341463414634,0.6685393258426966
Ventral Mesoderm 1,LOC100216037,9.974723,6.3692775,1.966492337291288e-23,4.767869921337022e-21,0.7195121951219512,0.028089887640449437
Ventral Mesoderm 1,esrp1,9.949564,3.5501099,2.532912117653228e-23,6.0076820999251185e-21,0.8658536585365854,0.48314606741573035
Ventral Mesoderm 1,krt7,9.906986,4.9236712,3.88178613376705e-23,9.108005938164603e-21,0.7804878048780488,0.20786516853932585
Ventral Mesoderm 1,pla2g7,9.899245,5.208224,4.19429534084983e-23,9.736565811987676e-21,0.7317073170731707,0.07303370786516854
Ventral Mesoderm 1,hal.1,9.873118,3.1295815,5.444540066571922e-23,1.250582197817536e-20,0.8658536585365854,0.5196629213483146
Ventral Mesoderm 1,alcam,9.800059,2.5151281,1.1251992230051932e-22,2.5312342520820947e-20,0.9390243902439024,0.5589887640449438
Ventral Mesoderm 1,grhl1,9.798123,4.940787,1.1469637470921932e-22,2.5538669311529333e-20,0.7682926829268293,0.199438202247191
Ventral Mesoderm 1,upk1b,9.78506,5.344118,1.3051768649259847e-22,2.876794380762617e-20,0.7195121951219512,0.06741573033707865
Ventral Mesoderm 1,LOC100495980,9.775867,5.4138365,1.4292789572801316e-22,3.087950111565322e-20,0.7195121951219512,0.06460674157303371
Ventral Mesoderm 1,tfap2a,9.766674,3.5453522,1.565050273760347e-22,3.348133531737699e-20,0.8536585365853658,0.40730337078651685
Ventral Mesoderm 1,LOC101732476,9.751192,3.6144483,1.823152794104111e-22,3.862428846616097e-20,0.8048780487804879,0.21629213483146068
Ventral Mesoderm 1,cldn4,9.737644,4.2579117,2.083274227596377e-22,4.3710698961904367e-20,0.7439024390243902,0.09550561797752809
Ventral Mesoderm 1,lrwd1,9.673294,2.428226,3.9156586274436923e-22,7.985381954154094e-20,0.926829268292683,0.5842696629213483
Ventral Mesoderm 1,spint2,9.661682,1.9649217,4.386007264469438e-22,8.822038088877724e-20,0.9634146341463414,0.6938202247191011
Ventral Mesoderm 1,LOC595077,9.59443,5.6881294,8.438261375957498e-22,1.673920922588805e-19,0.7073170731707317,0.07865168539325842
Ventral Mesoderm 1,slc2a11.3,9.577979,5.257463,9.896224941861506e-22,1.9110223403217692e-19,0.7073170731707317,0.05898876404494382
Ventral Mesoderm 1,sema3f,9.563948,3.1223757,1.1334837874988294e-21,2.1696271690361364e-19,0.8658536585365854,0.41292134831460675
Ventral Mesoderm 1,camsap3,9.522338,4.3680725,1.6932551232514255e-21,3.1312305122431655e-19,0.7439024390243902,0.16573033707865167
Ventral Mesoderm 1,fhod1,9.51121,3.4984252,1.8845744040963876e-21,3.426941505982273e-19,0.8048780487804879,0.33707865168539325
Ventral Mesoderm 1,gramd2b,9.498631,4.868723,2.126689654488921e-21,3.803811061524815e-19,0.7195121951219512,0.10674157303370786
Ventral Mesoderm 1,prc1,9.47831,2.2947607,2.5843619009524317e-21,4.547851696829275e-19,0.8780487804878049,0.5646067415730337
Ventral Mesoderm 1,cdh3,9.476374,0.9492416,2.6327274643203752e-21,4.595899679914793e-19,1.0,1.0
Ventral Mesoderm 1,clint1,9.458956,4.280802,3.1103311948385052e-21,5.386550555759606e-19,0.7317073170731707,0.15730337078651685
Ventral Mesoderm 1,fam83f,9.457021,6.3542733,3.1684226833510915e-21,5.443948927039698e-19,0.6829268292682927,0.019662921348314606
Ventral Mesoderm 1,stk17a,9.377672,2.5041611,6.744549055347751e-21,1.140874456873979e-18,0.8536585365853658,0.42696629213483145
Ventral Mesoderm 1,efna4,9.354447,2.8630679,8.403752850006235e-21,1.3998342819846265e-18,0.8170731707317073,0.35674157303370785
Ventral Mesoderm 1,erbb3,9.340417,6.5491076,9.595579100971372e-21,1.5743242974608747e-18,0.6707317073170732,0.025280898876404494
Ventral Mesoderm 1,kirrel2,9.319128,2.9798293,1.1730043251511642e-20,1.910158759636086e-18,0.8658536585365854,0.3792134831460674
Ventral Mesoderm 1,upk3b,9.303162,5.3984847,1.36330540632516e-20,2.203606464549727e-18,0.6951219512195121,0.0898876404494382
Ventral Mesoderm 1,rhpn2,9.298323,4.888754,1.426781459925536e-20,2.289249870370229e-18,0.6951219512195121,0.0898876404494382
Ventral Mesoderm 1,gnb3,9.283808,6.3803573,1.6352720727344336e-20,2.6046183867983994e-18,0.6707317073170732,0.028089887640449437
Ventral Mesoderm 1,atp12a-like,9.251875,4.2015047,2.205886089256851e-20,3.462923766451348e-18,0.7317073170731707,0.1404494382022472
Ventral Mesoderm 1,MGC89056,9.22478,4.3488784,2.841428483705603e-20,4.397362478222692e-18,0.7073170731707317,0.08707865168539326
Ventral Mesoderm 1,ano5,9.206394,4.038448,3.3726288658095586e-20,5.146442970687439e-18,0.7317073170731707,0.17696629213483145
Ventral Mesoderm 1,abo.3,9.188976,5.4126763,3.965965996505099e-20,6.009815556231789e-18,0.6829268292682927,0.07303370786516854
Ventral Mesoderm 1,ovol2,9.173494,4.0731735,4.579309359555393e-20,6.891386864472981e-18,0.7317073170731707,0.16573033707865167
Ventral Mesoderm 1,rab11fip4l,9.098016,3.0284913,9.199715413152606e-20,1.3656257825197484e-17,0.7926829268292683,0.2752808988764045
Ventral Mesoderm 1,usp54,9.08979,3.9967403,9.923000513955092e-20,1.453220095402779e-17,0.7195121951219512,0.14887640449438203
Ventral Mesoderm 1,aldh1l1,9.023989,5.447752,1.813619795775372e-19,2.6036182607641048e-17,0.6707317073170732,0.06460674157303371
Ventral Mesoderm 1,nav2,9.000281,2.1009328,2.251401254475198e-19,3.1695372112195674e-17,0.9146341463414634,0.7865168539325843
Ventral Mesoderm 1,arhgap27,8.99883,2.8900948,2.281363306419087e-19,3.191130045472493e-17,0.8170731707317073,0.32303370786516855
Ventral Mesoderm 1,mob2.2,8.982863,3.7206056,2.6381032556875814e-19,3.6666274612967336e-17,0.7195121951219512,0.15168539325842698
Ventral Mesoderm 1,upk2,8.964478,5.758057,3.117552441605472e-19,4.2784975992624534e-17,0.6585365853658537,0.047752808988764044
Ventral Mesoderm 1,epb41l5,8.951898,2.4068158,3.494221749850922e-19,4.7654633002185604e-17,0.8414634146341463,0.42696629213483145
Ventral Mesoderm 1,dcbld1,8.913191,1.7400957,4.958439517229086e-19,6.637920779475821e-17,0.975609756097561,0.848314606741573
Ventral Mesoderm 1,elovl3,8.909321,5.716668,5.134629455617886e-19,6.831874960429139e-17,0.6585365853658537,0.05898876404494382
Ventral Mesoderm 1,slc22a4,8.908353,5.4351397,5.179634621330759e-19,6.849988307397484e-17,0.6585365853658537,0.06460674157303371
Ventral Mesoderm 1,LOC100496572,8.868678,3.3102682,7.401910209117329e-19,9.671681597194565e-17,0.7560975609756098,0.2893258426966292
Ventral Mesoderm 1,pank1,8.850777,4.0220504,8.691241689354932e-19,1.1221987272391358e-16,0.6829268292682927,0.0898876404494382
Ventral Mesoderm 1,tmem164,8.835294,5.0610137,9.98354728586503e-19,1.2739823703208235e-16,0.6707317073170732,0.10393258426966293
Ventral Mesoderm 1,klf17,8.832874,4.3395267,1.020192940530768e-18,1.294280822983831e-16,0.6829268292682927,0.12921348314606743
Ventral Mesoderm 1,xbp1,8.814489,2.480162,1.202321873685598e-18,1.5165240234504876e-16,0.8658536585365854,0.6179775280898876
Ventral Mesoderm 1,sgms1,8.805296,4.2539372,1.3050753042421964e-18,1.6366694375786764e-16,0.6707317073170732,0.08707865168539326
Ventral Mesoderm 1,kiaa0232,8.784492,2.1479812,1.5707376221172988e-18,1.9474469120580444e-16,0.8414634146341463,0.6292134831460674
Ventral Mesoderm 1,csnk1d,8.784492,2.9254012,1.5707376221172988e-18,1.9474469120580444e-16,0.7560975609756098,0.22191011235955055
Ventral Mesoderm 1,rbbp8,8.738043,3.5884054,2.3718278787263763e-18,2.9240483695869074e-16,0.7073170731707317,0.23595505617977527
Ventral Mesoderm 1,metrnl,8.734656,1.6549081,2.443979471112533e-18,2.9960716875925045e-16,0.9146341463414634,0.6769662921348315
Ventral Mesoderm 1,jup,8.704175,3.09124,3.1989361447067368e-18,3.8565737908091553e-16,0.7439024390243902,0.300561797752809
Ventral Mesoderm 1,f11r,8.678532,2.2637296,4.0091108707342566e-18,4.806747709356716e-16,0.8170731707317073,0.3455056179775281
Ventral Mesoderm 1,mpzl2,8.599667,6.0250916,7.994796097258227e-18,9.429970034501178e-16,0.6341463414634146,0.056179775280898875
Ventral Mesoderm 1,atg16l1,8.578862,1.9410146,9.581650932566604e-18,1.1121340691464675e-15,0.9146341463414634,0.7949438202247191
Ventral Mesoderm 1,dsg2,8.514512,3.9955668,1.672934832611892e-17,1.9314873535674127e-15,0.6829268292682927,0.15168539325842698
Ventral Mesoderm 1,lifr,8.490804,3.4021447,2.0521240454444193e-17,2.332260353939722e-15,0.6951219512195121,0.18258426966292135
Ventral Mesoderm 1,tmod3,8.468548,2.429927,2.4847161720862824e-17,2.809274175704392e-15,0.7804878048780488,0.3089887640449438
Ventral Mesoderm 1,lima1,8.408069,3.721034,4.168181381382017e-17,4.616948524017106e-15,0.7073170731707317,0.22191011235955055
Ventral Mesoderm 1,marveld3,8.378071,4.4808474,5.3802340229354576e-17,5.8996023424359104e-15,0.6341463414634146,0.05898876404494382
Ventral Mesoderm 1,atp1b1,8.374683,5.5822277,5.5372326819502206e-17,6.0413977176417874e-15,0.6219512195121951,0.05337078651685393
Ventral Mesoderm 1,LOC100487159,8.352911,2.9101262,6.660066722935889e-17,7.188475400171037e-15,0.7560975609756098,0.26685393258426965
Ventral Mesoderm 1,cpeb2,8.3524275,2.2655065,6.687413529328264e-17,7.188475400171037e-15,0.8902439024390244,0.5786516853932584
Ventral Mesoderm 1,upk1a,8.3514595,3.3059695,6.742439795715032e-17,7.206380078284944e-15,0.6951219512195121,0.18820224719101122
Ventral Mesoderm 1,sptlc3,8.334526,3.391338,7.780953708587121e-17,8.242145188110658e-15,0.8292682926829268,0.5533707865168539
Ventral Mesoderm 1,myt1,8.297754,2.4111931,1.060978965343752e-16,1.1077331101801919e-14,0.8414634146341463,0.5168539325842697
Ventral Mesoderm 1,nipal4,8.2667885,3.232423,1.376154013257593e-16,1.4231780437580063e-14,0.7073170731707317,0.2050561797752809
Ventral Mesoderm 1,adap1l,8.23921,4.5017757,1.7335102305479095e-16,1.7842889972068837e-14,0.6463414634146342,0.14887640449438203
Ventral Mesoderm 1,rhof,8.233888,2.4247136,1.812329668125667e-16,1.8566594219798207e-14,0.7804878048780488,0.3539325842696629
Ventral Mesoderm 1,iqgap1,8.230018,3.4335635,1.8718618359788562e-16,1.9086867814436738e-14,0.6829268292682927,0.19662921348314608
Ventral Mesoderm 1,erbin,8.202439,2.2949114,2.355584679918352e-16,2.3907541069999238e-14,0.8292682926829268,0.6207865168539326
Ventral Mesoderm 1,ly6g6c,8.159378,6.7922297,3.3675514503580345e-16,3.3707954219386545e-14,0.5853658536585366,0.014044943820224719
Ventral Mesoderm 1,nek2,8.150669,4.911113,3.619175027720006e-16,3.606119556158824e-14,0.6219512195121951,0.0898876404494382
Ventral Mesoderm 1,itpka,8.139056,2.9588952,3.983695961779207e-16,3.951283162817458e-14,0.7439024390243902,0.25842696629213485
Ventral Mesoderm 1,mfge8,8.109543,3.2144718,5.081059725983083e-16,4.9943155081385965e-14,0.6951219512195121,0.21067415730337077
Ventral Mesoderm 1,sgk1,8.0858345,2.966532,6.173978030953739e-16,6.014391723814354e-14,0.6951219512195121,0.21348314606741572
Ventral Mesoderm 1,atp10b,8.078577,3.0747716,6.552668894885588e-16,6.326804776783116e-14,0.7195121951219512,0.23876404494382023
Ventral Mesoderm 1,sh3bp4,8.050031,2.5761898,8.277295244349563e-16,7.956777952729155e-14,0.7439024390243902,0.28651685393258425
Ventral Mesoderm 1,kiaa1324l,8.048096,4.6189265,8.409209158368281e-16,8.048129519506766e-14,0.6341463414634146,0.11797752808988764
Ventral Mesoderm 1,arfgef2,8.035516,1.7834808,9.31857854904103e-16,8.879506660201935e-14,0.9024390243902439,0.6544943820224719
Ventral Mesoderm 1,upk3a,7.983262,3.9343023,1.4251587871762932e-15,1.340447840300599e-13,0.6341463414634146,0.12921348314606743
Ventral Mesoderm 1,kitlg,7.9581027,5.8016825,1.7469732950264464e-15,1.6290899261013712e-13,0.5853658536585366,0.042134831460674156
Ventral Mesoderm 1,elovl7,7.940685,5.35957,2.01068244192936e-15,1.859114473107651e-13,0.5853658536585366,0.042134831460674156
Ventral Mesoderm 1,axl,7.9203634,5.5023155,2.368169576210147e-15,2.180414697151123e-13,0.5853658536585366,0.05056179775280899
Ventral Mesoderm 1,tfap2c,7.8739157,2.7813063,3.4371093320758134e-15,3.1250484473010967e-13,0.7560975609756098,0.46348314606741575
Ventral Mesoderm 1,tp53bp2,7.858433,1.9196885,3.8896905134818634e-15,3.5073114336647826e-13,0.8292682926829268,0.5421348314606742
Ventral Mesoderm 1,hmgn1,7.835693,1.0604818,4.662650332254225e-15,4.186983246918496e-13,1.0,0.9353932584269663
Ventral Mesoderm 1,dmd.3,7.8032756,1.5426736,6.032052347051262e-15,5.307476381653451e-13,0.9878048780487805,0.7640449438202247
Ventral Mesoderm 1,tdgf1.3,7.8013406,2.9644115,6.125300980182766e-15,5.367879224440488e-13,0.6829268292682927,0.1797752808988764
Ventral Mesoderm 1,evpl,7.7611823,5.1871505,8.414131124085305e-15,7.228533671601002e-13,0.573170731707317,0.042134831460674156
Ventral Mesoderm 1,LOC100487973,7.75586,3.9710965,8.774674298555136e-15,7.508712465442025e-13,0.6097560975609756,0.09831460674157304
Ventral Mesoderm 1,eppk1,7.7316685,2.4186273,1.0614617802742014e-14,9.047717776313809e-13,0.8048780487804879,0.5646067415730337
Ventral Mesoderm 1,ndfip2,7.7307005,2.4396524,1.0695623070434615e-14,9.081291479375633e-13,0.7317073170731707,0.36797752808988765
Ventral Mesoderm 1,LOC100488209,7.705541,2.848383,1.3028981305517058e-14,1.0977042512265936e-12,0.7073170731707317,0.28651685393258425
Ventral Mesoderm 1,tspan13,7.6890907,2.7432566,1.4818409004947814e-14,1.2388984785324379e-12,0.7073170731707317,0.22191011235955055
