leiden_10.0,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pre-placodal Region,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Neural Crest,Notochord,Notoplate,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6764705882352944,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,26.47058823529412,0.0,0.0,0.0,6.61764705882353,0.0,4.411764705882353,58.08823529411765
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96969696969697,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,68.18181818181817,0.0,0.0,0.0,0.0,1.5151515151515151,6.8181818181818175
2,0.0,0.0,0.0,0.0,1.0471204188481675,0.0,0.0,0.0,26.17801047120419,0.0,0.5235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.5235602094240838,0.0,0.0,0.0,65.96858638743456,0.5235602094240838,5.2356020942408374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343511450381679,38.16793893129771,0.0,0.0,0.0,0.0,53.43511450381679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,32.82442748091603,0.0,0.0,0.0,0.0,6.106870229007633,0.0,0.0,0.0,0.0,0.0,0.0,0.7633587786259541,0.0,0.7633587786259541,0.0,0.0,0.0,50.38167938931297,0.0,9.16030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267175572519083,0.0,0.0,0.0,38.16793893129771,0.0,7.633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.06976744186046,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,0.7751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30232558139535,8.527131782945736,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,2.34375,0.0,0.0,0.0,64.0625,0.0,0.0,24.21875,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,7.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724409448818897,0.0,0.0,0.7874015748031495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574803149606299,0.0,10.236220472440944,82.67716535433071
26,0.7936507936507936,0.0,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,3.968253968253968,0.0,0.0,0.0,0.0,86.5079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,1.5873015873015872,0.0,0.0,0.0,0.0
27,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.4,0.0,0.0,0.0,0.0,21.6,7.199999999999999,0.0,0.0,0.0,0.0,0.0,3.2
28,0.0,5.785123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6115702479338845,0.0,0.0,0.0,61.15702479338842,0.0,0.0,4.132231404958678,0.0,0.0,0.0,0.0,0.0,14.049586776859504,0.0,0.0,0.0,0.0,3.3057851239669422,4.958677685950414
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09917355371901,0.0,0.0,0.0,0.0,0.0,0.0,0.8264462809917356,0.0,3.3057851239669422,0.0,0.0,0.0,60.33057851239669,0.8264462809917356,6.6115702479338845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.5494505494505495,0.0,0.0,0.0,59.89010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505495,0.0,2.197802197802198,0.0,0.0,0.0,32.417582417582416,0.5494505494505495,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,20.833333333333336,0.0,0.0,0.0,0.0,74.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
31,0.8547008547008548,0.0,1.7094017094017095,0.0,0.0,0.0,0.0,0.0,0.0,17.94871794871795,0.0,0.0,28.205128205128204,29.059829059829063,0.0,0.0,0.0,0.0,12.82051282051282,0.0,0.8547008547008548,0.0,0.0,0.0,0.0,0.0,1.7094017094017095,5.982905982905983,0.0,0.0,0.8547008547008548,0.0
32,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.89655172413794,1.7241379310344827,12.068965517241379,0.0,0.0,0.0,0.0,1.7241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,13.793103448275861,0.0,0.0,0.0,2.586206896551724,0.0,0.0,9.482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,86.95652173913044,0.0,0.0,0.0,0.0,0.0,7.82608695652174,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,1.7391304347826086,0.0,0.0,0.0,0.0,1.7391304347826086,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,3.4782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.608695652173913,0.0,0.8695652173913043,92.17391304347827
36,3.508771929824561,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771929824561402,1.7543859649122806,0.8771929824561403,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73684210526316,26.31578947368421,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.274336283185843,0.0,0.0,0.0,0.8849557522123894,0.0,13.274336283185843,63.716814159292035,7.964601769911504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,5.3097345132743365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964601769911504,0.0,0.0,0.8849557522123894,0.0,0.0,0.0,0.0,1.7699115044247788,0.0,0.0,0.0,59.29203539823009,0.0,0.8849557522123894,23.893805309734514
39,0.0,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,21.428571428571427,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69662921348314,0.0,0.0,28.651685393258425,0.0,0.0,0.0,0.0,0.5617977528089888,0.0,19.101123595505616,0.0,0.0,0.0,5.056179775280898,0.5617977528089888,3.3707865168539324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,27.927927927927925,0.0,0.0,0.0,0.0,0.0,0.0,38.73873873873874,20.72072072072072,0.0,0.0,0.0,0.0,11.711711711711711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.0
41,0.0,0.9009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.711711711711711,0.0,0.0,3.6036036036036037,0.0,0.0,0.0,0.0,74.77477477477478,0.0,0.0,0.0,0.0,0.0,0.9009009009009009,8.108108108108109
42,0.9090909090909091,0.0,17.272727272727273,0.0,0.0,49.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.9090909090909091,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,5.454545454545454,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,90.82568807339449,3.669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,2.7522935779816518,0.0,0.0,0.0,0.0,0.0,0.9174311926605505,0.9174311926605505,0.0,0.0,0.0,0.0
44,0.0,0.0,1.8518518518518516,0.0,0.0,7.4074074074074066,35.18518518518518,0.0,0.0,0.9259259259259258,0.0,0.0,45.370370370370374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,6.5420560747663545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.747663551401864,0.0,0.0,1.8691588785046727,0.0,0.0,0.0,0.0,2.803738317757009,16.822429906542055,0.0,0.0,0.0,0.0,2.803738317757009,8.411214953271028
46,0.0,0.0,0.0,0.0,0.0,0.9345794392523363,0.0,0.0,0.0,75.70093457943925,0.0,0.0,14.018691588785046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,69.1588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672897196261682,0.0,2.803738317757009,0.0,0.0,0.0,19.626168224299064,3.7383177570093453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,13.20754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7735849056603774,0.0,0.0,0.9433962264150944,0.0,0.0,0.0,0.0,0.9433962264150944,73.58490566037736,0.0,0.0,0.0,0.0,0.0,7.547169811320755
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547169811320755,0.0,0.0,0.0,0.0,49.056603773584904,0.0,40.56603773584906,0.0,0.0,0.0,0.9433962264150944,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7964071856287425,0.0,0.0,97.0059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988023952095809,0.0,0.5988023952095809,0.0
50,0.0,2.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,89.42307692307693,0.0,0.0,0.0,0.0,1.9230769230769231,3.8461538461538463
51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,49.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,78.78787878787878,0.0,0.0,1.0101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0202020202020203,0.0,2.0202020202020203,0.0,0.0,0.0,11.11111111111111,4.040404040404041,1.0101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204081632653061,0.0,3.061224489795918,0.0,0.0,0.0,15.306122448979592,71.42857142857143,9.183673469387756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,3.0927835051546393,0.0,4.123711340206185,0.0,0.0,0.0,13.402061855670103,53.608247422680414,22.68041237113402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,5.208333333333334,68.75,15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,1.0416666666666665,0.0,0.0,14.583333333333334,0.0,0.0,8.333333333333332,4.166666666666666,0.0,0.0,0.0,0.0,11.458333333333332,0.0,3.125,0.0,0.0,0.0,1.0416666666666665
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666665,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666665,0.0,7.291666666666667,0.0,0.0,0.0,21.875,5.208333333333334,46.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,86.02150537634408,0.0,0.0,0.0,0.0,0.0,10.75268817204301,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3952095808383236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976047904191618,0.0,13.17365269461078,83.23353293413174
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.376344086021505,0.0,0.0,0.0,66.66666666666666,2.1505376344086025,12.903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,91.30434782608695,3.260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0.0,78.02197802197803,0.0,0.0,0.0,0.0,1.098901098901099,0.0,13.186813186813188,0.0,0.0,0.0,0.0,1.098901098901099,5.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,1.1363636363636365,0.0,0.0,0.0,61.36363636363637,2.272727272727273,7.954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,7.954545454545454,0.0,86.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597701149425287,0.0,0.0,0.0,0.0,26.436781609195403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.51724137931035,3.4482758620689653,0.0,0.0,0.0,0.0
66,1.1904761904761905,0.0,0.0,0.0,0.0,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0
67,6.097560975609756,0.0,2.4390243902439024,0.0,0.0,0.0,36.58536585365854,0.0,0.0,2.4390243902439024,0.0,0.0,30.48780487804878,10.975609756097562,0.0,0.0,0.0,0.0,7.317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6585365853658534,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.063291139240507,92.40506329113924
69,17.72151898734177,0.0,35.44303797468354,0.0,0.0,3.79746835443038,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,5.063291139240507,0.0,0.0,0.0,0.0,8.860759493670885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.31645569620253,1.2658227848101267,0.0,0.0,0.0,0.0
7,0.0,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8072289156626504,0.0,0.0,2.4096385542168677,0.0,0.0,0.0,0.0,1.2048192771084338,82.53012048192771,0.0,0.0,0.0,0.0,3.0120481927710845,8.433734939759036
70,0.0,6.493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.246753246753244,0.0,0.0,2.5974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5974025974025974,0.0,3.896103896103896,31.16883116883117
71,0.0,29.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333335,0.0,0.0,10.666666666666668,0.0,0.0,16.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,47.94520547945205,0.0,52.054794520547944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,69.44444444444444,27.77777777777778
75,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,26.38888888888889,0.0,0.0,0.0,0.0,0.0,0.0,18.055555555555554,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,52.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,87.14285714285714,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.4285714285714286,0.0,1.4285714285714286,0.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,7.142857142857142,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.142857142857146,2.857142857142857,0.0,0.0,0.0,0.0
79,0.0,11.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142856,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,52.85714285714286,1.4285714285714286,0.0,0.0,2.857142857142857,0.0,2.857142857142857,12.857142857142856
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.493827160493826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345679012345678,0.0,0.0,0.0,81.48148148148148,2.4691358024691357,4.320987654320987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,73.13432835820896,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,23.88059701492537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,36.36363636363637,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515151,24.242424242424242,0.0,0.0,0.0,0.0
82,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,63.63636363636363,0.0,0.0,0.0,0.0,1.5151515151515151,22.727272727272727,1.5151515151515151,0.0,0.0,0.0,0.0,1.5151515151515151,0.0,3.0303030303030303,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,9.230769230769232,0.0,0.0,12.307692307692308,0.0,0.0,66.15384615384615,4.615384615384616,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,3.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0
84,0.0,4.615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615384615384616,0.0,0.0,56.92307692307692,0.0,0.0,0.0,0.0,0.0,32.30769230769231,0.0,0.0,0.0,0.0,1.5384615384615385,0.0
85,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.076923076923077,0.0,0.0,0.0,0.0,1.5384615384615385,69.23076923076923,0.0,0.0,0.0,0.0,0.0,4.615384615384616
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5625,0.0,0.0,0.0,0.0,0.0,9.375,4.6875,4.6875,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,11.475409836065573,0.0,0.0,0.0,0.0,0.0,0.0,75.40983606557377,4.918032786885246,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557377049180328,0.0,0.0,0.0,0.0
