leiden_0.1,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pre-placodal Region,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Neural Crest,Notochord,Notoplate,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
0,143,0,10,0,0,217,554,0,0,201,0,2,946,176,0,0,0,0,350,0,183,0,0,0,0,0,6,42,0,0,0,0
1,0,377,0,0,0,0,0,0,0,0,0,0,13,0,0,0,321,0,0,59,0,0,0,0,230,680,0,3,100,0,128,853
2,0,0,0,229,5,0,0,1,443,0,3,0,0,0,0,7,0,36,0,0,0,842,27,183,0,0,0,0,0,0,0,0
3,71,0,175,0,0,61,1,0,0,0,0,470,21,43,80,0,0,0,21,0,4,0,0,0,0,0,196,85,0,0,0,0
4,0,0,0,2,4,0,0,84,7,0,138,0,0,0,0,176,0,131,0,0,0,78,300,160,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,299,0,0,0,0,1,29,0,0,1,0,2,1
6,0,0,0,0,152,0,0,1,0,0,0,0,0,0,0,7,0,5,0,0,0,32,8,1,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
