leiden_1.2,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pre-placodal Region,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Neural Crest,Notochord,Notoplate,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
0,0.0,0.0,0.0,0.0,0.4232804232804233,0.0,0.0,0.0,31.005291005291006,0.0,0.21164021164021166,0.0,0.0,0.0,0.0,0.31746031746031744,0.0,1.7989417989417988,0.0,0.0,0.0,58.51851851851851,1.3756613756613756,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.560646900269542,0.0,2.0215633423180592,0.0,0.0,0.0,0.13477088948787064,0.0,0.0,0.0,0.0,62.938005390835585,0.9433962264150944,3.7735849056603774,10.377358490566039,0.0,0.0,0.0,0.5390835579514826,0.0,0.40431266846361186,0.0,0.0,0.0,0.0,0.0,8.221024258760108,8.086253369272237,0.0,0.0,0.0,0.0
10,0.0,0.0,0.45558086560364464,0.0,0.0,2.050113895216401,1.5945330296127564,0.0,0.0,44.64692482915717,0.0,0.0,26.195899772209568,2.277904328018223,0.0,0.0,0.0,0.0,0.9111617312072893,0.0,20.72892938496583,0.0,0.0,0.0,0.0,0.0,0.0,1.1389521640091116,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.24875621890547264,0.0,0.0,20.149253731343283,0.0,0.0,33.83084577114428,0.0,0.0,0.0,0.0,9.950248756218906,0.0,29.601990049751244,0.0,0.0,0.0,2.2388059701492535,0.4975124378109453,3.482587064676617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25063938618926,0.0,0.0,0.7672634271099744,0.0,0.0,0.0,0.0,1.278772378516624,0.5115089514066496,0.0,0.0,17.647058823529413,0.0,4.092071611253197,44.75703324808184
13,0.0,3.6011080332409975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.479224376731302,0.0,0.0,1.9390581717451523,0.0,0.0,0.0,0.0,45.70637119113574,0.2770083102493075,0.0,0.0,3.0470914127423825,0.0,6.9252077562326875,31.024930747922436
14,0.0,0.6024096385542169,0.0,0.0,0.0,0.30120481927710846,0.0,0.0,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,0.0,0.0,3.313253012048193,0.0,0.0,79.21686746987952,10.240963855421686,0.0,0.0,0.0,0.30120481927710846,3.0120481927710845,0.0,0.0,0.30120481927710846,0.0,0.30120481927710846,0.0
15,0.0,0.0,0.0,0.3021148036253776,0.0,0.0,0.0,0.3021148036253776,36.25377643504532,0.0,0.3021148036253776,0.0,0.0,0.0,0.0,0.6042296072507553,0.0,3.0211480362537766,0.0,0.0,0.0,38.972809667673715,2.1148036253776437,18.12688821752266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,64.56140350877193,0.3508771929824561,0.0,0.0,0.0,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.3508771929824561,0.0,1.7543859649122806,0.0,0.0,0.0,13.684210526315791,4.56140350877193,14.385964912280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2.158273381294964,2.5179856115107913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244604316548,12.949640287769784,0.0,0.3597122302158274,0.0,38.489208633093526,0.0,0.0,5.755395683453238,0.0,0.0,0.0,0.0,0.0,25.179856115107913,0.3597122302158274,5.755395683453238,0.0,0.0,1.4388489208633095,4.316546762589928
18,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,90.74074074074075,2.9629629629629632,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.3703703703703704,2.2222222222222223,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,19.148936170212767,0.0,0.0,0.0,0.0,12.340425531914894,0.0,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.0,2.127659574468085,0.0,0.0,0.0,54.8936170212766,0.425531914893617,10.638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.10958904109589,0.0,0.15220700152207,0.0,0.0,1.36986301369863,78.23439878234399,0.0,0.0,0.15220700152207,0.0,0.15220700152207,12.633181126331811,0.30441400304414,0.0,0.0,0.0,0.0,0.15220700152207,0.0,2.13089802130898,0.0,0.0,0.0,0.0,0.0,0.0,0.60882800608828,0.0,0.0,0.0,0.0
