leiden_0.2,Anterior Neural Crest,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pharyngeal Primordium,Anterior Pre-placodal Region,Basal Cells,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Primordium,Lateral Mesoderm,Liver Primordium,Midgut Primordium,Neural Crest,Notochord,Notoplate,Other,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pancreatic Primordium,Pharyngeal Mesoderm,Pharyngeal Primordium,Posterior Neural Crest,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
0,0.0,0.0,5.275056518462698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.761868877166542,0.0,0.0,0.0,1.0550113036925395,0.0,0.0,0.0,0.0,0.0,0.0,10.022607385079125,0.0,0.0,0.7535795026375283,0.0,4.295403165033911,0.0,13.03692539562924,0.0,7.987942727957799,49.811605124340616
1,0.0,0.0,0.0,0.07686395080707148,0.0,0.0,0.5380476556495004,0.3074558032282859,0.0,0.0,0.4611837048424289,70.56110684089163,0.0,0.0,0.0,0.0,0.0,0.6149116064565718,0.07686395080707148,0.0,0.23059185242121444,1.6910069177555727,0.0,0.0,0.0,0.0,20.522674865488085,0.0,4.227517294388932,0.07686395080707148,0.0,0.6149116064565718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.80446927374301,0.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.5586592178770949,1.675977653631285,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.5586592178770949,22.905027932960895,2.793296089385475,3.35195530726257,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.36170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2,0.25020850708924103,16.013344453711426,0.0,0.0,1.2510425354462051,0.25020850708924103,0.0,0.0,3.586321934945788,38.03169307756464,0.0,0.0,14.345287739783153,0.0,0.0,16.847372810675562,0.8340283569641368,0.0,0.0,0.0,0.0,0.0,0.16680567139282734,0.0,7.089241034195163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4170141784820684,0.0,0.9174311926605505,0.0,0.0,0.0,0.0
3,0.0,0.7929515418502203,0.0,0.0,0.1762114537444934,2.378854625550661,0.0,0.0,21.409691629955947,0.2643171806167401,0.0,0.0,2.8193832599118944,0.0,0.0881057268722467,60.52863436123348,1.4096916299559472,0.0,0.0,0.0,0.0,0.0,0.7929515418502203,0.0,7.665198237885463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1762114537444934,0.0,1.4977973568281937,0.0,0.0,0.0,0.0
4,0.08865248226950355,20.0354609929078,0.0,0.0,9.663120567375886,8.421985815602836,0.0,0.0,3.9893617021276597,0.0,0.0,0.0,0.0,0.0,25.79787234042553,0.5319148936170213,2.393617021276596,0.0,0.0,0.0,0.0,0.0,0.5319148936170213,0.0,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23758865248227,0.0,8.77659574468085,0.0,0.0,0.0,0.0
5,0.0,0.0,26.795580110497237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.405156537753223,0.0,0.0,0.0,1.1970534069981584,0.0,0.0,0.0,0.0,0.0,0.0,4.143646408839778,0.0,0.0,50.64456721915286,0.0,0.3683241252302026,0.0,0.0,0.0,2.3020257826887662,4.143646408839778
6,20.795660036166367,1.4466546112115732,0.0,0.0,0.3616636528028933,0.0,0.0,0.0,3.79746835443038,0.0,0.0,0.0,0.18083182640144665,0.0,0.0,4.3399638336347195,6.329113924050633,0.0,0.0,0.0,0.0,0.0,43.21880650994575,0.0,0.3616636528028933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.3616636528028933,0.0,0.7233273056057866,0.0,0.0,0.0,0.0
