leiden_0.3,Dorsal Inner Endoderm,Dorsal Inner Mesoderm,Dorsal Outer Endoderm,Dorsal Outer Mesoderm,Inner Epidermis,Inner Neuroectoderm,Neural Plate Border,Outer Epidermis,Outer Neuroectoderm,Unidentified Cluster,Ventral Inner Endoderm,Ventral Inner Mesoderm,Ventral Outer Endoderm,Ventral Outer Mesoderm
0,0.0,2.499500099980004,0.0,0.0,40.391921615676864,36.772645470905815,19.87602479504099,0.0,0.0,0.0,0.0,0.4599080183963208,0.0,0.0
1,0.0,0.0,1.1021069692058345,0.6158833063209076,0.0,0.0,0.0,69.88654781199351,26.904376012965965,0.0,0.0,0.0,0.48622366288492713,1.0048622366288493
2,18.985936343449296,26.720947446336048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65358993338268,36.63952627683197,0.0,0.0
3,0.45454545454545453,25.252525252525253,0.0,0.0,14.444444444444443,35.95959595959596,10.555555555555555,0.0,0.0,0.0,0.050505050505050504,13.282828282828282,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82788296041308,0.17211703958691912,0.0,0.0,0.0
5,0.0,0.0,41.02564102564102,28.59960552268245,0.0,0.0,0.0,2.7613412228796843,5.9171597633136095,3.5502958579881656,0.0,0.0,10.848126232741617,7.297830374753452
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
