leiden_0.3,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsal Inner Endoderm,Dorsal Inner Mesoderm,Dorsal Outer Endoderm,Dorsal Outer Mesoderm,Inner Epidermis,Inner Neuroectoderm,Neural Plate Border,Outer Epidermis,Outer Neuroectoderm,Unidentified Cluster,Ventral Inner Endoderm,Ventral Inner Mesoderm,Ventral Outer Endoderm,Ventral Outer Mesoderm
0,0,84,0,19,0,0,736,467,251,0,0,0,0,16,0,0
1,0,0,105,916,0,0,0,6,0,0,0,0,123,339,1,0
2,101,0,0,0,8,19,0,0,0,697,427,0,0,0,12,68
3,0,7,0,3,0,0,384,424,251,0,4,0,0,1,0,0
4,0,0,0,1,0,0,0,308,69,0,0,0,0,0,0,0
5,0,0,0,0,0,0,2,0,0,0,0,278,0,0,0,0
6,0,0,23,15,56,42,0,0,0,1,19,0,20,0,26,14
7,0,0,0,1,0,0,0,0,0,0,0,172,0,0,0,0
