leiden_0.1,Anterior Paraxial Mesoderm,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsolateral Mesoderm,Eye Primordium,Foregut Primordium,Goblet Cells,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Notochord,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Ventral Blood Island,Ventral Mesoderm
0,0,0,92,0,15,0,0,40,0,1103,771,697,37,0,0,0,0,0,0,0,0,0,0,282,0,0,0
1,359,0,23,77,7,0,0,0,0,19,104,1,0,0,124,0,211,0,0,0,379,208,30,87,93,92,658
2,0,67,0,0,0,0,13,0,0,0,1,0,0,10,0,0,0,1146,449,66,0,0,0,0,0,0,0
3,0,0,0,0,0,377,0,0,390,0,0,0,0,153,0,213,0,0,14,0,0,0,0,0,0,0,0
4,0,0,183,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
