leiden_1.2,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsal Inner Endoderm,Dorsal Inner Mesoderm,Dorsal Outer Endoderm,Dorsal Outer Mesoderm,Inner Epidermis,Inner Neuroectoderm,Neural Plate Border,Outer Epidermis,Outer Neuroectoderm,Unidentified Cluster,Ventral Inner Endoderm,Ventral Inner Mesoderm,Ventral Outer Endoderm,Ventral Outer Mesoderm
0,17.032967032967033,0.0,0.0,0.0,0.3663003663003663,0.3663003663003663,0.0,0.0,0.0,58.791208791208796,17.94871794871795,0.0,0.0,0.0,0.7326007326007326,4.761904761904762
1,0.0,1.6697588126159555,0.0,0.7421150278293136,0.0,0.0,44.89795918367347,23.562152133580703,28.200371057513912,0.0,0.0,0.0,0.0,0.927643784786642,0.0,0.0
10,0.0,0.0,1.056338028169014,17.253521126760564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.112676056338028,79.5774647887324,0.0,0.0
11,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,8.4,78.8,0.0,0.0,0.0,0.0,11.600000000000001
12,0.0,0.0,0.0,0.42016806722689076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.57983193277312,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,44.21052631578947,1.5789473684210527,0.0,0.0,0.0,6.315789473684211,10.526315789473683,0.0,0.0,0.0,26.31578947368421,11.052631578947368
14,1.0204081632653061,0.0,0.0,0.0,45.40816326530612,1.0204081632653061,0.0,0.0,0.0,5.1020408163265305,13.77551020408163,0.0,0.0,0.0,21.93877551020408,11.73469387755102
15,0.0,0.0,0.0,0.0,5.681818181818182,47.72727272727273,0.0,0.0,0.0,0.5681818181818182,26.704545454545453,0.0,0.0,0.0,2.272727272727273,17.045454545454543
16,0.0,0.0,0.6993006993006993,97.9020979020979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3986013986013985,0.0,0.0
17,0.0,0.0,42.06349206349206,34.12698412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73015873015873,15.079365079365079,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
19,4.545454545454546,0.0,0.0,0.0,4.545454545454546,4.545454545454546,0.0,0.0,0.0,34.090909090909086,45.45454545454545,0.0,0.0,0.0,2.272727272727273,4.545454545454546
2,0.0,0.0,0.0,0.7827788649706457,0.0,0.0,21.135029354207436,34.05088062622309,44.031311154598825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.20920502092050208,0.0,1.2552301255230125,0.0,0.0,5.857740585774058,21.96652719665272,69.0376569037657,0.0,0.0,0.0,0.0,1.6736401673640167,0.0,0.0
4,0.0,0.0,0.0,95.39641943734016,0.0,0.0,0.0,0.0,0.2557544757033248,0.0,0.0,0.0,0.2557544757033248,4.092071611253197,0.0,0.0
5,0.0,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,62.628865979381445,36.855670103092784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.2688172043010753,55.91397849462365,0.0,0.0,0.0,11.021505376344086,17.741935483870968,0.0,0.0,0.0,0.0,15.053763440860216,0.0,0.0
7,2.8169014084507045,0.0,0.0,0.0,0.8450704225352111,0.8450704225352111,0.0,0.0,0.0,25.915492957746476,63.94366197183099,0.0,0.0,0.0,0.0,5.633802816901409
8,0.0,0.0,0.0,0.5633802816901409,0.0,0.0,0.0,12.112676056338028,87.32394366197182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,43.9873417721519,5.063291139240507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56962025316456,5.379746835443038,0.0,0.0
