leiden_10.0,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsal Inner Endoderm,Dorsal Inner Mesoderm,Dorsal Outer Endoderm,Dorsal Outer Mesoderm,Inner Epidermis,Inner Neuroectoderm,Neural Plate Border,Outer Epidermis,Outer Neuroectoderm,Unidentified Cluster,Ventral Inner Endoderm,Ventral Inner Mesoderm,Ventral Outer Endoderm,Ventral Outer Mesoderm
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789473684210526,84.21052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,15.789473684210526,0.0,0.0,0.0,57.89473684210527,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,94.73684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263157894736842,0.0,0.0
65,0.0,0.0,0.0,69.64285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,28.57142857142857,0.0,0.0
66,5.454545454545454,0.0,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.0,30.909090909090907,49.09090909090909,0.0,0.0,0.0,1.8181818181818181,5.454545454545454
67,0.0,3.7735849056603774,0.0,41.509433962264154,0.0,0.0,0.0,52.83018867924528,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660377358490567,94.33962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64.0,0.0,0.0,0.0,0.0,20.0
7,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,97.16981132075472,0.0,0.0,0.0,0.0,0.9433962264150944
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,4.651162790697675,0.0,0.0,0.0,41.86046511627907,53.48837209302325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,97.67441860465115,0.0,0.0,0.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
