old_filename,new_save_suffix,plot_function,notebook,section,cell_index_in_clean_notebook
_cell008_violin_1.png,_S01_01_violin_sample_n_genes_by_counts_total_counts_pct_counts_mt_pct_counts_ribo.png,violin,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,1,17
_cell017_doubletprediction.png,_S01_02_violin_doublet_info_n_genes_by_counts.png,violin,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,1,31
_cell019_highly_variable_genes_1.png,_S01_03_highly_variable_genes.png,highly_variable_genes,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,1,37
_cell024_pca_1.png,_S02_01_pca_sample.png,pca,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,48
_cell025_pca_variance_ratio_1.png,_S02_02_pca_variance_ratio.png,pca_variance_ratio,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,50
_cell026_pca_loadings_1.png,_S02_03_pca_loadings.png,pca_loadings,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,52
_cell028_tsne_1.png,_S02_04_tsne.png,tsne,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,57
_cell030_tsne_1.png,_S02_05_tsne.png,tsne,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,60
_cell031_umap_1.png,_S02_06_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,63
_cell033_umap_1.png,_S02_07_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,64
_cell033_umap_1.png,_S02_08_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,65
_cell035_umap_1.png,_S02_09_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,2,66
_cell037_umap_1.png,_S03_01_umap_marker_panel.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,3,70
_cell038_umap_1.png,_S03_02_umap_marker_panel.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,3,71
_cell039_umap_1.png,_S03_03_umap_marker_panel.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,3,72
_cell040_umap_1.png,_S03_04_umap_marker_panel.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,3,73
_cell041_umap_1.png,_S03_05_umap_doublet_info_total_counts.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,3,75
_cell043_umap_1.png,_S03_06_umap_doublet_info.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,3,78
_cell042_umap_1.png,_S03_07_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,3,84
_cell047_umap_1.png,_S04_01_umap_leiden_0_05_leiden_0_1_leiden_0_2_leiden_0_8.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,91
_cell050_umap_1.png,_S04_02_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,95
_cell051_umap_1.png,_S04_03_umap_marker_panel.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,97
_cell060_umap_1.png,_S04_04_umap_region_annotation.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,118
_cell061_umap_1.png,_S04_05_umap_leiden_0_2.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,119
_cell074_umap_1.png,_S04_06_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,123
_cell075_umap_1.png,_S04_07_umap_marker_panel.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,125
_cell080_umap_neighbor_labels.png,_S04_08_umap_annotation_col.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,143
_cell081_smoothed_cluster_boundaries.png,_S04_09_umap_annotation_col.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,144
_cell084_umap_1.png,_S04_10_umap_region_annotation.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,149
_cell072_umap_1.png,_S04_11_umap_leiden_0_2.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,150
_cell075_umap_1.png,_S04_12_umap_marker_panel.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,152
_cell074_umap_1.png,_S04_13_umap.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,153
_adata4_umap_neighbor_labels.png,_S04_14_umap_annotation_col.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,164
_cell084_umap_1.png,_S04_15_umap_region_annotation.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,167
_cell072_umap_1.png,_S04_16_umap_leiden_0_1.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,168
_cell084_umap_1.png,_S04_17_umap_region_annotation.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,4,170
_cell115_umap_1.png,_S06_01_umap_region_annotation.png,umap,snRNAseq_Preprocessing-QualityControl-Annotation_EarlyGastrula-Stage13-WT_Xtrop_descriptive_section_paths.ipynb,6,177
